id,topics
f04ae96d122d41e60d12deea3597eedf,1.0
7df9861bc9d3773ccc9089713ff226aa,2.0
be1c8d6dc0addc2f742882d191f742f8,0.0
3980da202fe37d90559009dbb145a34a,0.0
423993bfefac31787829d9510baad15b,0.0
ae69ba2affb6d11b2e14ed3bcc4611f2,1.0
e62a115bf5e73aa533b99bf014e7b2d0,0.0
f6ee1fe1504efcb82234de135d4deae0,2.0
65d8637a07b08eb961a0b6a0b8479073,4.0
07539c46fed8ca292ad333717d54cab8,0.0
192d58fedff397a56958fc8f3423cf38,0.0
ccdf31c6d0dea532f097a9a94da5465d,2.0
d4ad00fa66b706d2a876e653402873c8,0.0
76aed964d3823ba051a40f6319e526da,0.0
e07575539c2a8f1ce59fe92be0fd9233,4.0
58cc02bb41409ae071eeb3b068d27aae,0.0
2a571277ea87da10c509e69977164bc9,2.0
86ae58415a04447b45fa18aea0631b34,0.0
bb22e7222432dc6c13a95aec4ed4f6e6,0.0
82f6df5222cc6623705d1dd1e4b6921c,4.0
c20711072442c62a972fda9731ad79f8,0.0
d6698c4631a8ecfc568db80c74d9bd63,0.0
17d1e9f84ed1ce66a7d3142243e7b6ca,3.0
ef76457e1f75f3a3cec178b9ce343ff2,0.0
197d80971de2b88757010e24604acc98,1.0
f89bab8237eea85343c6cd65f270e558,0.0
eed281ef46bde51d48d80322be3762ca,2.0
97c06b2b2e4d44ccd167e443940bb9b4,3.0
250df6928f0c6c53ba7cbe320cc69c14,2.0
0c1fdf071bd17fd4b372f1266a0d9b94,0.0
87a38c7e000e542a0b40cf308330654a,0.0
ae9915a347936596e9d60dec5d479a8a,3.0
8310bee992d8140389935499d2b7ac35,2.0
e1569a64389034c244caa3fa97162b4d,2.0
4f071e07a61e36f28ef4a065123dcfa7,2.0
7df5876d25530821a650b379ac3df22e,0.0
99d8e8c2d11a8bcf21e6c4a02838bb3e,1.0
576c326c7fb728c2d9cb6ce9954eac86,0.0
7330289ab7562d3960b62c3de8de0a0f,4.0
6055ab4058e4305045b4e06b8d047226,1.0
e8c95f66a72dafff4b5a6a9734dc813d,3.0
b5946f800251ca742e2adcd5c6667ed9,1.0
5e5bbb5599cfc7c57065583393a0cc29,2.0
a3954ca112177109f0c23dcdf443e9e5,2.0
50dcd468003c150f7532e07e53c74d0a,1.0
f20f7e2241441300d27d2b17962eaee2,0.0
f7c1416688edd41df8285237754b838b,0.0
a769a086c45f28a34eecd5694207dd6e,0.0
96da8b6fcd4691c1a8197d62c0c5818c,1.0
ac1e8646ac2a09f32b09dcfcf7805915,0.0
18c953f929237392720cc92538069369,1.0
2be695611d20ffb774aadc472ea7bb73,0.0
cbe5f6e475030f4e1c2a4e5c7da086ee,4.0
5670c935ad5b6f4e96066fa94112109d,1.0
d8cc5c0a7784d94744771c29dcb8e717,4.0
f98bdbb354ec33679c7b60952aff55c8,0.0
4a61460ce1e1cbbfbf24c1473d1b4ee4,2.0
cb5d377de0893e76aabebb838a94c3d7,1.0
28752879aed663d3cdf7c5cabc6f3f71,1.0
3c7f14de62a52d3799d28618a4a765f2,0.0
b5da2588893e417d81abf3e2629abd1d,0.0
2bf955fc0d3ff52269ac7cb39bbd109b,1.0
97c752e66090adaa3bbd8ee499bc4248,0.0
3a2f1ae5f8a96905ae21b3ab83fdb333,0.0
edbe82fb63db9cd02106430446cac534,0.0
c19f5fdb201d77a027e55fa33d75373f,0.0
074804d52e0c7eca8f10962ccb62903c,0.0
4e8caae68cc1af20cc9c55c44da85483,3.0
72ad40f68f6a12ee4186babf602821c2,0.0
e0a90377bf6c7899db484f35863e5803,0.0
acb7b2e6b4832be8c9eac669ceda34d1,3.0
cbaf30c4ddca8cc9aa08acf6b638b44c,3.0
da83d319befbd0e85fcfe8d93631793a,1.0
ced5a6965c4bf66437fea193d723a285,0.0
56b74e3e5f5d9c60d5ee48645ba51223,4.0
cbec0053be1509b62013216162e2d931,4.0
1b9bc69d4133f891ecadb1e0f3176327,2.0
56042947dea5fb1b3b81860d3c3b83d7,3.0
d60c67c4f278dba7814112ef76970a3b,2.0
96dc1c0674d7fd5c0970f7c86f47dc74,3.0
bbcc35a1f5793def4e84900977369a8f,1.0
e01c3978a5f57629cec077d94c7c3606,0.0
d06c6d0939687619d18505078b52ea72,0.0
218c52c3e672db0b63e349a68851a5a9,4.0
f399fe5e893c96b2345e34460af8acc7,4.0
c2426cdfd16bfa46146a9bd136136bb5,2.0
67fa8b9266be2237097cdf2b5fddeb2d,1.0
2e598326718f4dd6ecf28e78515da12b,3.0
0e7316b407d78f151ab63c173d8568a0,0.0
62a9bb3ef4964334ab4ff5adb5467eb3,3.0
255def752decd17c8ece3a8015423b39,0.0
aef881a4cd7dc02c19c6f4f1f93d60f2,1.0
2ef19506e8800f11af691539d7bd8e6a,0.0
5d12df487cc7695a19f7fd8ffa988a0f,2.0
6e6cd2e11b467d8d5d952d41f54c1cc8,1.0
42d0c2443aecbc87cef563901f2ea2f3,2.0
b3363bbf3851d5d62aa53ee6f8ac3195,0.0
1e9977e339f35b05b572b1a726ac47a6,2.0
3c932da29b565e6fe0753137c027674c,1.0
1578c1688f69c5163373ef7153453c4e,4.0
72304b6f68733284124028fe914976ff,1.0
fd43d8ec47731bfd49ffac95862e97be,0.0
fd33a53fccc0dc574b62cb21e74bb70b,2.0
57f9368a857ce3cd760b90429fb103a8,0.0
2637ee1b8f063591d81db51edb6bfd79,2.0
70def3b056b1eb2af49fb16b4eac7e4f,3.0
2514ccaf730013dbe11da2eb6a320b71,1.0
99b8d26e870ce37732cc99dd15ab4b6a,3.0
158e615e1ee81b704cf84c1d485c2534,0.0
6b35d81c8e8d6b3d7e5dc7ce7691ab81,2.0
feb9cc9bf54fb0170a0ac28b7879ae68,0.0
f8ff7331a012abf263ca791719e1b519,3.0
3f4879e61e48a031b454b8a4d196a3e4,2.0
b115c0060d267359adec25a2bb49d643,0.0
9ae604a7a7d898d66d52c964c715b61b,4.0
4dbbb308e7da558fc7a76f8b5a04479d,4.0
34700609ba5f381b62bc62d6906c2920,2.0
52da2a4c04a32a5dc83dc75c3a63920d,1.0
58f09957d5cd912b636850a47a29d971,2.0
8606492b6b50166d54411d9d267c233d,0.0
22cea5efeb8c534f2e03431c612811db,1.0
fe2c9932f45a3036d019fa94da2a8ed2,0.0
e929cb262d43c01cbb457d1a070eb05b,1.0
3d1d07bbe75e3fe8eba23c5e4af1ea7f,1.0
91a9c4d54cd8c1db29952dece60a1c57,4.0
20aeac54c913681255e379a5df45f169,1.0
65c7c84bd479220157154864075de5a4,0.0
d27a47e3ea4f7cd6ad7b13f0711428d5,2.0
e3f3128d3a6bd84e3e5bc416f6f0e5f7,0.0
aab3f0235ba01c74a9b585f9d76e977d,3.0
c4dd88676a71697d1f4eb2493de69c43,3.0
0cb1c0ea85c7cab8700c603f1988cbf4,1.0
863859c8953c3190673c8874fffe54c5,3.0
670fb292051dbdd8cfdc366c6c44a195,0.0
d1158b8b51d4f147070ffa3f16a76f41,1.0
31fdd992bcefbbbeb6adb367e89793ca,0.0
53274f5b590d01a154192fb3b9efa7db,0.0
74e0e67ba3fb3765f745b723c87f1f79,0.0
06b2d2810a55835884d60e181aed0486,0.0
96e4b4c0800450181673b38eed0a4dec,0.0
04928fbd25b450a1d6997ec6052d6132,1.0
95507e588515eac14406ea7b9dfdad5f,1.0
f790b0e18d0ce13a1be2db1c3b2a4fbb,0.0
19fa2e98f78e460c53c4ae85e02258b0,0.0
f870fca057524fded0359670f1cd8d23,4.0
a907624fbed2ec2acf846ca4e5825d1a,4.0
3ae777c78f2ef8818daf6ca003e2f1d2,3.0
c13c6d3bf8394c5d1037dd6646f681f0,0.0
8bfd9b724453ece66211361bc7cea083,3.0
e8c2dd5eda934470e85e91bed1638a91,0.0
8e1398d123cfb5cde2ec8f08f147301f,2.0
829cdbeb6739fa7061d429fa522f5ed2,0.0
553c0f4100cea27eecaac3a30dcc5dcd,4.0
047d97d41bbf127b92ebb054004145d9,0.0
0483906f26cfacb129e72378b541d71b,1.0
875f9fe420eff388149fde4fce724956,3.0
faf9082a411fc8feca1e6b7e6a95d044,2.0
a80454cd4e58cae76be2f9895d4ad865,2.0
413abfa20cd96f0afab3f0543647c509,1.0
54a2cfa4c93bb27a0a0af04ef58ec41e,0.0
0a9fabeeb4538e5f74a9711b037360af,2.0
88b79a18c8337a6d65d346c5e3e1ab1e,1.0
5768d058b68d47fea6eadd0498d19e90,2.0
c2391de164f11a20b89118b889f98a56,1.0
41d983d134598c7e7517be40c8fafa3b,0.0
6c6e0a5d852c2d070e6e5088fe36b7b2,0.0
53e3c99fff65572b112c9d4c637a7af2,0.0
52ff988ea9708fc0c6c191e3fd26d9c7,4.0
eaa6d3b7b3363f2d6324bf2c74ffbed7,0.0
ee3c8091ccd336c7b2d31b97a4172fba,1.0
ea68ab8adc00b5b9e0568b96c3fa1c36,2.0
6f99692a12cadd29e90e32357cccfa3b,2.0
d800402baf83ed37c022e34268a8d558,2.0
92a60d564aa5c03db6f8cf5c73032e22,0.0
f569b38e85206add4031342cba8acb57,0.0
bb62d5ad80064875f5905e4b93089add,0.0
1c497d3ad6a006b8cd6722b95a6c39b0,0.0
33b432ee780da082528b86af8e94b1da,0.0
48c6067c24de5a22721a07ab26e4b22a,0.0
6c504acbdff4f7dbd5f9f36087b12703,0.0
ad761c46a56ad08310c2d8df6e24dec8,0.0
25d44a2c6961ca270705018f14ec9f64,0.0
13957a870c072133bf70926d3dbf4c46,0.0
d51f4018348d17633aaea139b130bb0b,2.0
be95d4e57f31e76a52d7c0f1dfa5c9c1,0.0
698fb26d35866215897dfb88a46ba5eb,0.0
5783afbba6a6edf0fc056a5eb09a9aec,0.0
911d6fb6542f72ad8f130147995b8015,3.0
6b093a08b15dab392047dc52a84fba77,0.0
00b06498383dca96e80260fc3ee7b6c8,2.0
b26da6ffb99346eb2d5bd1b90f40117f,4.0
f9bc4dc1fdc4d51d4c3f48019dcad056,0.0
a28cb4d53cb4066f32a2536ce87c340c,0.0
46eeb7cf292eb2efe8d74bfefe157c9f,0.0
109bc3e06d919bc7f36bb7eebe35b864,2.0
0f698d30fe246956fccf84f4dbb9ee58,0.0
0c3322cd269c968cf8c710f220206179,2.0
bb94c7343afbb818c6184d3c3a7a9e3a,0.0
afaee1b161dad1f8df985445edd33ed1,3.0
5bfcb7588aa2a9f646c5eff161f4bb0b,0.0
0e28a35795e1e5d8c3b61635006e411e,3.0
c9d3f582f12a8f84a3153316505f78bd,3.0
f5f6707962762c3f3717cf0e3978f4bd,0.0
741bd6ff34905337f76eccec0dda6243,3.0
77f11acc9434f367203835778cbf35a7,1.0
1e0783994b075e6b8d6f60369f8490c8,2.0
bf3b66689e171d8f64014c48f873d04a,3.0
ca2add00b2534257e4a55f2396683595,2.0
7efb735e08dda1c02788940b4f769dc0,0.0
4251652c960bef943fd2c0aa9805e08b,1.0
557c7c75fbd2d8ae9733e3e9df287582,1.0
433c7da1c0e1c5763e6d4243e5882403,4.0
f996a0bbb57112a28abc55e3560c31a9,2.0
1b1e09041f6ad6a5137ecb0c0fb2b46e,4.0
66bc2c3f8f85aad5dbd3f7498aebb8fa,2.0
c92014595248dfcb92e79f2e94841bd2,2.0
4ab0e79fcb67699ad0d134b500a929d0,3.0
e93af7fa00d6063ad8d5ac40dc682f48,3.0
f25d035b9afc1f7d0acfaf7c90e6a0ef,1.0
8de95730b3b5a68d9d5bc28243d97199,1.0
c51f3532a33e0add769e1623f51afb00,2.0
3f960a9afe459c5a5cddaba61519667b,0.0
bb3083b863a93b4417038b455f1c90d6,2.0
8c3a70814b42d6c987da21ed48e83873,0.0
b2ec3d2faff6e41ffb62b7dff7b85f4e,0.0
05d59412a870c0375a7716e47624292b,0.0
206848ff0b1a3a7a9eed51a3222d0cab,1.0
dc26080b3055cc6a1ebd77c049ace09e,0.0
e2f4de5f6a5a4b1ca2d92d07d7ccba25,1.0
fffa41dd46f1a537e7a37935592a1b94,2.0
2db53826a16934f3506ebb5d6bcf01de,2.0
2aab258a641a72ede3dca8cdc9e476b4,0.0
594642447a5638478d8926ec8fa66aff,1.0
d894e75e663ce22451947061bdab617e,0.0
6edb44abac0551be629dfdf480b35008,1.0
874be99aeb17ac803f6c12f94b60d532,2.0
5c192cc97579f6bbc3f2d5501b8e1f8a,0.0
34f0a1e77998eebb0d7e7e0861b987b0,0.0
c7a16888975743933b7a737945ab5f8f,1.0
15569c33871378621f3b0068382d7416,3.0
33a1a74cc42075c9557c8e939ded133a,2.0
a46fd5f49c2f5f4ec79997cc0725375f,0.0
aa5dd8f8d7f7fd7e52ee9142d70955fd,0.0
4263bd0d3b58a26b357a2793105eb044,0.0
795fc4baf01eb2cbe17ffc69a3c149ad,3.0
85eb83fac76396f28a79d650d4c60fe7,1.0
8c57f39fc38c124db43c978ea4820490,0.0
0afbb406e9e35e1025b3dfb546802ad0,4.0
631cd26e35b409749d449f6f2aa48ddb,0.0
0c22d1bb899009b10a62802a643ed447,2.0
06767ef0c9e8f15bc43142342bc36d6c,0.0
af4cd3b09cbbebd55b10945520f125e0,2.0
bba55545ed843c78a76bf5b089bc8e68,0.0
8775d368625454283ee7264949628a8a,1.0
2358eb48dab4b79b49e85c6bb135b433,2.0
ddbe31558a6ebfc0b472991e717be83f,0.0
3474fbd6e1c84e195abb7b229b75fc92,4.0
49fc1b17d058ac6420851b565af1bb38,4.0
5f67d081570ba6634c687637d144635c,2.0
72f3334e460bf7f1fd92d771eecf4c64,2.0
caecc74d31ac186950a983c9ec59c5ea,0.0
b062fd626f70ab75390f0dd5be191b94,0.0
38688cf51597f76bbacfce404b501f58,0.0
b5d9306a3fdfb5f32314382ce49daed2,2.0
b80b94e2c645111e8abe3dea5848b61e,4.0
3b1d2ece2c4f5adfc603c8acab3fc8cf,2.0
b69de33a8ad79bfe1fc4d7570918c899,4.0
d08e44f8a6dddfe18931a99958e8c18c,2.0
8e8b043414d381472541847bfdee3689,2.0
14572cec551cb918abb556f7cb919a2e,1.0
25bb817b7aaeb9782bd515a8e05b05db,1.0
5ba668a9e72f365675b26c07c7aabd1a,2.0
c57e6ee0d0683186b57691543a146ca0,1.0
55ecc88f0d345a867ad7338c7ee4af94,4.0
2016241f3b04769e1861964ef62939ea,3.0
0c0be4b7af2855d24e8ca59b61e92583,2.0
13b5bab93170fec1a34d113680ee433d,0.0
317431718f2bd610db40e52c56eceb2f,3.0
b112fadf7645072b0e148506f7198692,4.0
78e547651a3eb096b78f6a0b4361df13,4.0
aed4a47804998b41ce984c1e4495fb06,2.0
d2bcd116e7a75a64b91f249fa3fd67ab,0.0
17ec297ceec09da7e568ae0622065bb2,0.0
0331ae0badc474bbaf073c371a125860,3.0
2308367893a520342c3f623d772398dc,0.0
a6520017f77f59907f3d0c2c68fb120c,3.0
db087765278da9c387b6b9bd5709832a,0.0
630aa503545cf2fdfc4de7c2611a7048,1.0
89fff5d3018b8cc806fc840acda5a7a1,0.0
ab44d73193e1f34764e11baaa76ba8f2,1.0
9868a7ecc72ffc1e34d5b5286b8a4deb,3.0
6815833c8ef0a4ee49f4942060d8bbb0,0.0
5c5c22801153ff32b4f7bc003b3f50f1,2.0
3cb583a44874956a221d6170031ac203,0.0
66e971569923784139cd195fe9826565,4.0
63cf051bcb5b591623d9b0bbe4e79763,2.0
fa60f3df424201444e7b242474839cf4,0.0
6033f2bfe8abd96a84f990c44917aa16,0.0
12971bcfbdf3d52a3ac75d9132ba7853,2.0
1fea33f048929d995431353220a5ac61,2.0
0ba45c6054da0d8b7428a1a9fdc00f00,0.0
9c67130102bab0781a6d4fcfa9dc4a3a,2.0
62147ba2c46641fdc2600cf9155e56f8,0.0
f8d7b802b76a6c8b35ac4d437c7e5452,0.0
fba3248dfd2d5af979e8a2b822b5cdd5,2.0
f7628ffc1daf2f430e0f40b1223c9632,0.0
440e9369bb5cb790dbc2492158251ab1,4.0
b25c8319e125f5720aee5700aa6c7bc7,0.0
16eb79a88368ec28c6cd5db26954f5c5,4.0
b33032029e52ffdfb9f2482393799380,0.0
2ccfff398e6b560532e33d25b65056ae,0.0
5a0dd601d0092e241967471b3e5fbfd6,0.0
9b5114d184e8231837b1cd87af0348a3,4.0
f15f64511a79b95e184dfc09a9f38b91,2.0
c2b490efdda9fa0929a64be0605607c1,1.0
f2a8609a3d2ebe4406f4dbd30a7ae24a,0.0
c528195ee7a8d72bf3e2dad17d259a52,0.0
0e71f3ca2db4aea7e5f822f0e888e979,4.0
236a6b6862d069726b2b5051ef60a0d8,0.0
a2f861731be3c4c152ee5b94ef63efe8,2.0
5860bdddc7c97d84d93e89e509153b3a,4.0
77c97ce79a0b340abd9a6095549d8129,2.0
f24997c60b0ee29dcdf9f4b4553ce617,0.0
80d32714be98763d13da9b2e9589caf1,0.0
c7b88622be2ab4464c16e3945902091c,0.0
25da104e8b310b2340d70583bd94e1f2,0.0
b11dcbedb8e1bcb7d35cd08859af1e69,2.0
24733e905ad1013f1569bd8519e4a61b,0.0
dfe8b13ccee03cfc1ac10d0e40ff8f2a,2.0
ae0a1b56022b988c42b7fa717fa9eaff,0.0
38d9251ba9ba99de9afb62aaafb62a59,1.0
fa2a69a42c591fd7301cd0bbaca7d049,0.0
0506358efdfa2e23f4ebbcfd82f34a7d,0.0
6cea5570c5bed7682b02df74623477ca,4.0
cb3a784762370a8a844c62f80c157d7f,3.0
66d1023604fc4b55cd64602fda5c4974,3.0
66144d32eea4c1976615da2156fbf672,0.0
e629ce2ab009d2603438f5be0e5ef80e,2.0
3beccd54fea099c8ad3f37d17e325550,0.0
601b87b8d281960983b71a96c09eec51,0.0
ea5f9b4243f08398ea87e777526ae879,0.0
3c0f5180c8e08fd986b8ca5db8b0301c,0.0
3640a08bbf4a7065dc6a3c9a96525199,0.0
096d8b4330923d0a9b53836769757a8a,0.0
c245a68e42859c07e21ebb70e6aab224,0.0
3a1d69b69ef016f081199be20794fbc9,0.0
0c3c998b5d8c180d659181f49388ce10,2.0
c8b22b8df781d96f59d15fea362af942,0.0
93e932236c748ef68c507cf494a97f1a,3.0
b20f68eae1ed5f7bcf79c8f687d47417,3.0
693c96b9686b4de73a160545a97cc093,0.0
cb1621725bd60292d90aa6ca1b038e95,2.0
8bbe2ec6eb9993b4753e9b23074ccaab,2.0
b418324cd72ddc9f6fdaa65c54f02149,0.0
2932562262cc74618b7fd79a0414bb96,2.0
931335609e278b10ba06f5e7d3e879c2,3.0
d547f51a666017abdd57e5928635d812,4.0
429d7b73e334fe76c4551eeda2007cd7,1.0
c4136d62fd133421d896e48c4b9ecbcd,2.0
c1900ee67c712c0e2b0b7f98771e84d7,1.0
776acfd6466e4c3bb4db35769b45caa4,2.0
0cd2d59aa843290e57bf48fea27f8b01,4.0
cae2c44d5d52bfa5aeeff75a67fda043,4.0
579893c01fd1572d336420a898080443,2.0
db5ef37eff0d00e95a71a8b902f21e1b,2.0
c21fcc5de228c30c3ebcec135c3de518,3.0
9d77f5ce6246c709b618bc46dbf4a526,0.0
7eaf553bd5d0023bea06de03df1d6c9c,4.0
18fb9623a6a0bf1e2c994fe5aa453093,1.0
9be3244a1520245231f6407e5256cc5c,2.0
811723c37aa67cf2d1a2ca943f56d90a,2.0
df295257f1ab984ff009b5fa8445be3f,0.0
6107f72f30fd3dd78ba72a3d178edffe,2.0
3986e78c1e844854f1b705bf2769e85d,2.0
68088fc89718abb977f6bca499f6a5bd,4.0
7cb45f2517f278767b64c46928bf269c,2.0
3ef600bb4347c0c626b254eb8c0c6aa4,2.0
f5267bc0607a761f0b6c07d842682c4e,0.0
99c7772a471f661e3ec51b16aa6187ae,0.0
c90e8c9679406689a6503f025603e5b6,1.0
6c52d428c7c5210bc343842fb9f2f725,0.0
a24e5cf0342991817b9aba3f287facac,1.0
37550a5946f29fafaaeb11a701bf0c61,2.0
67990f95a723bdb3600a2948fc154f1a,0.0
705f0202e63e04eb030f438360b3e469,0.0
db7836ee1612e724cebca42e84161590,0.0
122535a7620b86f6f1c80055f52123da,0.0
e7b6c722ce6a6fe60216fbc1bef6cee5,0.0
c6033f0e7b62819d06493cbfccfe174a,1.0
351e34d2534d49185abbcbb35857ca5f,0.0
e194ec037a39297a1767a9f82ae41703,0.0
4fee8e3a95f47c2144417f8a5baaf4a9,4.0
0e42c7d8b9ffef72f625b74eb9068d05,2.0
b6cde098d31bee66c685ee882797afed,0.0
b22a71f5c95e28800e903bbcd038d7b2,2.0
53f0b30ef20dd878d30af477608815a1,2.0
732eb83f6f07983b8739cfbfe4d2422b,1.0
c26ed2351faf35b9bcb1b4ebdb753dd1,0.0
51a124441c8b1d8b792b89319f58c24b,3.0
d213fffc5cf8d7fc01c10288b172a103,3.0
4ac5804426c549ea445bf50a92a899df,1.0
eef780da95aa9ddf182a95a14fbd6628,3.0
a0066174060f6bb69b21bef8a99a2743,2.0
ca13f1b9ae1543d77119c7005945812c,2.0
ab66399a2ede457e847d74ea47c93402,0.0
1ee82a0d681950dcc66ab6e6ec2fc009,1.0
dbf3b534f4284bd1e4b5a0a5d3d731a6,4.0
05d4f24bf62409e6f51ebf180e2aa421,2.0
b305de7a545f7462b073156ded58b05d,0.0
a50a46c1829002a254d8ced185890266,2.0
139266478ba175b5d16974401eff7a24,1.0
f6cb8adb76f9ccbb0bf58f62f3094493,1.0
b9a371463e508f7439f6a085ea2cabef,4.0
adff1767df77de90a6be9c01c39abfb0,1.0
12ff87b6ba111543cb96f657d2e8d820,3.0
f8fe77e55314a033d714ff839db79c92,2.0
06c833eb0acbaf111cebd79e828a0b11,1.0
6f8d5374a74d0e5afe7f959c6ac470dd,2.0
64ab67ac2e7dc32caf14615a4416802e,0.0
edaffe6faca93c7d01691eda815f0631,2.0
aa7a35994827d2ae0222042986fd482a,2.0
577cffba289797e87ca614d1045bf8a3,0.0
d9c878d3cf78f25a595ef3f45fd7ac8b,2.0
5cb9a72149a8d958bd83b33517f22b6d,3.0
b019cb4d2efa2432fd7ff8731f4ddf22,0.0
2bb224a0e89375bc6581ab8fef45f768,3.0
9cda536b2141ef638ef7266633b2e77a,3.0
bac51b51a4723a56edf006cd5129b1d1,2.0
7259235c10e5d996b395a12038979454,2.0
649d51cbdeafbe33cf6d4990da355370,2.0
4c3b7d07c3fbf0a17c19c341fcf1c72c,4.0
07a3563e20f51c475aa71ec632bea532,0.0
f8b8af76b71b174fa315305b58eb1dd9,3.0
25fc5d15f6f1f1cd74c16d5a4efc7b98,0.0
b907d010762a63e0698179acf57c160a,3.0
ec84c3d4e51916679d7152dea6b68d04,0.0
aa2c9e4ab39879acb0d40b85d8ebe783,3.0
bbc5e6275086e1bc4815c7175d49000a,3.0
9ef4ba2842a24c8b7a75d86f457bfb32,4.0
288f88466b40f882c91e35fc826f9b85,3.0
4e9d69f0da589aa5f89085f3ae937549,4.0
7cd6fd64b82c61d63a57cea05e48dc20,4.0
f8420b14bdb054968c8a60dc92f9c6dc,3.0
d9f6ae82a52004cde3c465eb8df1b67e,2.0
d2ebfe0c375cb6878639d3e4ff326afb,0.0
bcfd6aa9f6dbbe6a81730fb6576aa052,3.0
0c48e7510cee168ccf463faebbefdb29,0.0
7a62af3d649acac44f4dcfcceaa82057,0.0
142a63bd8d385c003fc64997ac41bd8c,0.0
cb12ce536abb36980e30ff1683d0d168,2.0
eff9d11ac2f6a7921a6f10dc01f7b947,2.0
5c3d046847aaa77e4b3a96c330bfaa90,0.0
d519c7f3d2dc197dee6057a7e9140118,2.0
a72d3094c359d621fd2ea15de5cf173e,0.0
2d09174db22a84f3b9403f40088ae633,1.0
f8206d5e39b6526a1e3aabcabcd1a8c2,0.0
ca80bb0fcd9f4af46f6f2b2fbab9a1a3,3.0
bbd912ab66c5f7b6bdfbed0fe786f2a0,0.0
7c26dbbf75240dd890194c723836189b,2.0
684a49b3cef4d04bbe8065aec8de7fee,0.0
4cd04c6c01fe8a1d95bf47909025aa34,3.0
3f17749d49df380e0b5d0476bce92cfd,0.0
7858970991c44013a901b08395b28022,0.0
fcd602048d83200dcd364f8279469c22,4.0
26f73336b77ccf3bc71314331e3e7b1a,4.0
51e218596bcb594c88c96f635e96a160,2.0
49a08da7b93457a8c650ae415f9042d2,0.0
a98b9f2734d93c54399cfea9aee3be10,0.0
b2140803b9c67e1aa90ac0d9bfb1be47,4.0
3a7cd8b2666a304c19ed9e87eaf82a37,0.0
ec26c1792c6de971933b3ac29394e633,2.0
e7184518c8f855c483097fe4345aca17,4.0
46a55eb83456713dd5066b643feafecf,4.0
415e50ec1e9edcff88e1c1ee69249b77,0.0
a8d28b21df9944b4c394dcb735e4359d,0.0
0d38e62ddb0221791772bef8a31e59a7,0.0
3c2f3536a0b521d893cad168c49360f9,2.0
1419a2ccd451ae53334d0888d1130511,0.0
1097983b1132bbc05fa3c5248ddbaa86,2.0
eadc5146c183186ceb4a985e15c95fcd,4.0
615b830e4497eab28199cafa2938fa20,4.0
bc8e39829514bb74bb2d84c4315f1099,2.0
e5eb7927af004f6d19d22724add92460,2.0
4ae04de8264bb7b97f2217bf1e1dcef8,1.0
a59ab052ede308cd475b9fe1493bd898,0.0
0062dbd67e8a30a4a914fbdfa5c372d4,0.0
7e0e6bd2d86d6214280908b3b2593e76,0.0
20cb98c5bef169491630331eb0d29287,2.0
b88c34aba41a4e367976a6b27f59420b,2.0
b9050c55af64d475ba23eca2d3428d4c,0.0
f04c8ca1704d35f782af2b40ffa974a6,2.0
7b03c8ff1342e472d5fcfe7c11b13cc2,3.0
fb1c4de2422be91005ece66a6f812ba9,2.0
a5508024cfff13d3538e22c77d1043c3,0.0
3f4d48a62fc0ce30ab6531608d270ae7,2.0
34929ef3e21afaa8e9df26b59828c1ee,2.0
61b174706811c6219cf27d5ffb16a459,0.0
b067d293856e701cd5e31454196d23e9,1.0
ced75584300cd8959c0ca1ec1090670c,0.0
02b945464bbda02f4fecde45be509808,0.0
5fc9fe90d8b768ed240fdf3891b24dfa,3.0
187f12c8722119c9220db03f82e4fe1b,2.0
62fa6af1eb0794ebdbcd36267607bfe2,1.0
a9ffd78b81f00e5041e01bc81f570fa9,0.0
0dad977f4a2553d8d9b5469685d2cd78,0.0
4873640b0c63a43514f6f73078c70642,0.0
14fe05816e303d2b0a29020e200101ad,0.0
6d00c37fa7c052bf06ca471767ed7aec,1.0
04e1b1c12590e8001e828ae6762977f4,2.0
0a3159728de100b3d0256f1aa20d1241,1.0
9eac141831e48d2bee2077c01d77c871,0.0
eee52a61a99f37480b1f41fc42b215a6,0.0
cba7cb222817229ec1d930f5fc2cd10e,4.0
0cdf3816295af712f6367df15d5eaa5d,4.0
56cefea732559485aa922559c6a63290,4.0
2901762030a229ada21f053e8d5d74f8,4.0
0178db7a7e88ddbbdf6e99a293dc025f,2.0
c1c6b9a04bc676c6f54dcb6654a2a832,4.0
9ea038aa11a4852deeca637949948e80,2.0
9b56d295f5c014b70c4b135ed12d9c80,0.0
f1a91814e58f876c906fea0d383fbc05,2.0
3fa9f0a54a186f0d3fc54c323606a6a3,4.0
bdd630a05a3e29ab2905a523f35963f0,3.0
b0de43f90bff57a232a080d8f93a7388,2.0
0a001bfa56e491c3af1e54851db2f3d1,1.0
49ef1f180bfa299a6231a6fdbc03fa6f,0.0
a07c316c44c291457acaf5a54a95b9d8,0.0
acdd0f4645b93110ce9d0cb00f1bb585,0.0
51ded4baa05ae0c007594f7abcf18fe0,0.0
72579ffdeb3c42f5306142968d874edc,0.0
995ba041f025d83f73623affd1a6d485,0.0
fc9a5a1e9ad8df2b69e0e88638ba00eb,1.0
507555f0291daef2418992b47c96fb7d,4.0
2a60ef2399905a9618574e1a2df3a330,2.0
314bc2bec9d00f5fda7c8d8341f187ff,2.0
43d428886517a6644db7c300cd475369,0.0
1ef207c2784f190388820ff10364b2ce,0.0
